customer_id,recency_days,frequency,monetary,ticket_count,return_rate,abandoned_carts_30d,R_score,F_score,M_score,segment_name
CUST00896,150.0,3.0,6747.7534206335295,0.0,0.0,2,2,2,3,dormant_customers
CUST00897,209.0,6.0,13434.062229394316,2.0,0.16666666666666666,4,2,5,5,high_value_unhappy
CUST00898,69.0,5.0,10195.351466889439,1.0,0.0,5,4,4,4,champions
CUST00899,25.0,5.0,9080.402781457768,3.0,0.0,3,5,4,4,high_value_unhappy
CUST00900,119.0,5.0,6485.776024403497,0.0,0.2,4,3,4,3,loyal_customers
CUST00901,86.0,2.0,4892.349289844888,0.0,0.0,4,3,1,2,high_intent_abandoner
CUST00902,96.0,7.0,15251.460069001809,0.0,0.0,5,3,5,5,loyal_customers
CUST00903,74.0,3.0,3052.2939340656485,4.0,0.0,3,4,2,1,high_intent_abandoner
CUST00904,170.0,3.0,5076.0941148779275,1.0,0.0,0,2,2,2,dormant_customers
CUST00905,22.0,8.0,13994.95441217624,1.0,0.0,0,5,5,5,champions
CUST00906,410.0,2.0,3945.996376701286,1.0,0.0,5,1,1,2,high_intent_abandoner
CUST00907,21.0,5.0,11553.905237783889,1.0,0.0,5,5,4,5,champions
CUST00908,317.0,2.0,2527.8141240302684,0.0,0.5,4,1,1,1,high_intent_abandoner
CUST00909,172.0,1.0,1525.3031893727582,0.0,0.0,1,2,1,1,dormant_customers
CUST00910,78.0,3.0,5805.795035493424,0.0,0.3333333333333333,2,4,2,3,new_customers
CUST00911,34.0,4.0,7177.754725941679,0.0,0.0,0,5,3,3,loyal_customers
CUST00912,132.0,3.0,6472.294847119523,1.0,0.0,3,3,2,3,high_intent_abandoner
CUST00913,65.0,6.0,9279.437720931122,0.0,0.0,4,4,5,4,champions
CUST00914,14.0,5.0,6412.8905614620235,1.0,0.0,2,5,4,3,loyal_customers
CUST00915,41.0,2.0,3971.7415707968557,2.0,0.5,5,4,1,2,high_intent_abandoner
CUST00916,161.0,7.0,16455.210991313998,1.0,0.2857142857142857,2,2,5,5,at_risk_customers
CUST00917,113.0,4.0,5907.335870314381,1.0,0.25,4,3,3,3,loyal_customers
CUST00918,74.0,3.0,3569.9398505725135,0.0,0.3333333333333333,2,4,2,2,new_customers
CUST00919,13.0,6.0,10500.31141736863,0.0,0.0,1,5,5,5,champions
CUST00920,35.0,5.0,10768.984536680162,2.0,0.2,4,5,4,5,high_value_unhappy
CUST00921,103.0,11.0,16628.946783912863,0.0,0.18181818181818182,5,3,5,5,loyal_customers
CUST00922,999.0,0.0,0.0,1.0,0.0,2,1,1,1,dormant_customers
CUST00923,37.0,8.0,13431.541968828262,0.0,0.25,2,4,5,5,champions
CUST00924,178.0,3.0,2908.8843790982214,0.0,0.3333333333333333,5,2,2,1,high_intent_abandoner
CUST00925,120.0,7.0,15696.45281536627,1.0,0.0,0,3,5,5,loyal_customers
CUST00926,374.0,3.0,6317.743966846973,0.0,0.3333333333333333,2,1,2,3,dormant_customers
CUST00927,94.0,3.0,4817.644919528358,0.0,0.0,2,3,2,2,discount_sensitive_customers
CUST00928,999.0,0.0,0.0,1.0,0.0,0,1,1,1,dormant_customers
CUST00929,76.0,8.0,10128.157606971412,1.0,0.125,4,4,5,4,champions
CUST00930,2.0,5.0,12160.624789859306,2.0,0.2,0,5,4,5,high_value_unhappy
CUST00931,376.0,2.0,5090.854158370791,0.0,0.0,3,1,1,2,high_intent_abandoner
CUST00932,77.0,2.0,3126.5369746761753,3.0,0.0,3,4,1,1,high_intent_abandoner
CUST00933,999.0,0.0,0.0,0.0,0.0,1,1,1,1,dormant_customers
CUST00934,416.0,3.0,4990.2149966427105,0.0,0.0,2,1,2,2,dormant_customers
CUST00935,229.0,2.0,4621.649108086891,1.0,0.5,5,2,1,2,high_intent_abandoner
CUST00936,39.0,6.0,12409.81905472808,0.0,0.0,3,4,5,5,champions
CUST00937,257.0,2.0,4214.993936410999,0.0,0.0,4,1,1,2,high_intent_abandoner
CUST00938,615.0,1.0,2707.264073972563,0.0,1.0,4,1,1,1,high_intent_abandoner
CUST00939,587.0,1.0,496.7264546176439,0.0,0.0,5,1,1,1,high_intent_abandoner
CUST00940,465.0,4.0,6120.4400599117525,0.0,0.0,3,1,3,3,at_risk_customers
CUST00941,63.0,3.0,3372.513922127875,1.0,0.3333333333333333,0,4,2,1,new_customers
CUST00942,52.0,7.0,14453.747214832161,0.0,0.0,5,4,5,5,champions
CUST00943,117.0,2.0,4133.414216682648,1.0,0.0,1,3,1,2,discount_sensitive_customers
CUST00944,70.0,7.0,16258.081802645931,2.0,0.0,0,4,5,5,high_value_unhappy
CUST00945,285.0,1.0,1638.0318964128444,1.0,0.0,1,1,1,1,dormant_customers
CUST00946,201.0,4.0,4154.605817389838,0.0,0.0,5,2,3,2,discount_sensitive_customers
CUST00947,50.0,5.0,6391.240681226878,1.0,0.2,3,4,4,3,loyal_customers
CUST00948,95.0,6.0,11420.901796815697,2.0,0.0,0,3,5,5,high_value_unhappy
CUST00949,107.0,2.0,3836.5111413999025,0.0,0.0,3,3,1,2,high_intent_abandoner
CUST00950,40.0,4.0,8709.351714170722,2.0,0.25,1,4,3,4,high_value_unhappy
CUST00951,166.0,2.0,2847.129772830659,0.0,0.5,4,2,1,1,high_intent_abandoner
CUST00952,121.0,5.0,5948.120714160837,1.0,0.0,5,3,4,3,loyal_customers
CUST00953,170.0,3.0,6339.959401403514,0.0,0.0,0,2,2,3,dormant_customers
CUST00954,108.0,3.0,6122.30894276622,0.0,0.3333333333333333,3,3,2,3,high_intent_abandoner
CUST00955,60.0,6.0,13263.575389199745,0.0,0.3333333333333333,1,4,5,5,champions
CUST00956,87.0,4.0,7944.6680307928555,0.0,0.5,4,3,3,4,loyal_customers
CUST00957,61.0,7.0,15498.465703574204,1.0,0.0,0,4,5,5,champions
CUST00958,373.0,4.0,6488.858417502974,1.0,0.25,1,1,3,3,at_risk_customers
CUST00959,120.0,3.0,5967.403356703091,0.0,0.3333333333333333,0,3,2,3,discount_sensitive_customers
CUST00960,149.0,6.0,9621.929506534807,0.0,0.5,0,2,5,4,at_risk_customers
CUST00961,47.0,2.0,2072.990041564547,1.0,0.0,2,4,1,1,new_customers
CUST00962,67.0,5.0,11777.223598828274,1.0,0.0,3,4,4,5,champions
CUST00963,557.0,2.0,5024.195512694076,2.0,0.5,2,1,1,2,dormant_customers
CUST00964,1.0,4.0,6188.525688089083,2.0,0.25,0,5,3,3,loyal_customers
CUST00965,147.0,3.0,7074.46128522008,3.0,0.0,1,3,2,3,discount_sensitive_customers
CUST00966,122.0,4.0,5604.602159707418,1.0,0.0,3,3,3,3,loyal_customers
CUST00967,4.0,7.0,14001.11147026099,0.0,0.14285714285714285,1,5,5,5,champions
CUST00968,58.0,3.0,7667.795634092112,0.0,0.0,1,4,2,4,new_customers
CUST00969,91.0,6.0,13676.193651806401,2.0,0.3333333333333333,5,3,5,5,high_value_unhappy
CUST00970,30.0,6.0,13146.285962013979,0.0,0.16666666666666666,4,5,5,5,champions
CUST00971,361.0,2.0,4074.4810580452668,1.0,0.0,0,1,1,2,dormant_customers
CUST00972,18.0,3.0,5552.380095433426,3.0,0.0,1,5,2,3,new_customers
CUST00973,1.0,6.0,12233.535412405428,2.0,0.16666666666666666,0,5,5,5,high_value_unhappy
CUST00974,69.0,6.0,8906.671896646012,0.0,0.0,2,4,5,4,champions
CUST00975,33.0,4.0,4546.1872250692795,0.0,0.5,5,5,3,2,discount_sensitive_customers
CUST00976,66.0,4.0,6936.271184716705,0.0,0.0,5,4,3,3,loyal_customers
CUST00977,84.0,6.0,12894.64667195736,1.0,0.16666666666666666,2,4,5,5,champions
CUST00978,184.0,5.0,9043.619502098154,1.0,0.0,1,2,4,4,at_risk_customers
CUST00979,140.0,4.0,4836.774036578267,3.0,0.25,5,3,3,2,discount_sensitive_customers
CUST00980,35.0,3.0,4482.541744621671,1.0,0.0,0,5,2,2,new_customers
CUST00981,134.0,2.0,4104.134899840639,2.0,0.0,4,3,1,2,high_intent_abandoner
CUST00982,71.0,6.0,10518.047656280634,0.0,0.16666666666666666,3,4,5,5,champions
CUST00983,210.0,3.0,6956.133679681671,1.0,0.3333333333333333,2,2,2,3,dormant_customers
CUST00984,309.0,3.0,5618.82697618406,0.0,0.0,2,1,2,3,dormant_customers
CUST00985,52.0,7.0,10750.577582219732,2.0,0.14285714285714285,4,4,5,5,high_value_unhappy
CUST00986,289.0,5.0,8134.724782495661,0.0,0.0,1,1,4,4,at_risk_customers
CUST00987,274.0,2.0,5040.530636257676,0.0,0.0,2,1,1,2,dormant_customers
CUST00988,102.0,8.0,11921.56542872736,2.0,0.0,2,3,5,5,high_value_unhappy
CUST00989,28.0,4.0,4234.787002833919,1.0,0.0,3,5,3,2,discount_sensitive_customers
CUST00990,111.0,7.0,12264.128158629914,0.0,0.14285714285714285,4,3,5,5,loyal_customers
CUST00991,12.0,6.0,10952.31105122039,0.0,0.0,4,5,5,5,champions
CUST00992,65.0,6.0,11849.596863756124,0.0,0.16666666666666666,0,4,5,5,champions
CUST00993,114.0,7.0,15095.887649826538,3.0,0.0,4,3,5,5,high_value_unhappy
CUST00994,140.0,4.0,5096.157851710257,0.0,0.5,5,3,3,2,discount_sensitive_customers
CUST00995,93.0,2.0,5626.432787850428,2.0,0.5,3,3,1,3,high_intent_abandoner
CUST00996,69.0,4.0,9085.5419747866,1.0,0.0,5,4,3,4,loyal_customers
CUST00997,30.0,3.0,6914.723326303917,0.0,0.0,4,5,2,3,high_intent_abandoner
CUST00998,176.0,4.0,9787.261985173835,0.0,0.25,0,2,3,4,at_risk_customers
CUST00999,283.0,3.0,7428.8255798620285,0.0,0.3333333333333333,3,1,2,3,high_intent_abandoner
CUST01000,198.0,2.0,4493.3988129219915,0.0,0.0,2,2,1,2,dormant_customers
CUST01001,49.0,3.0,4581.558065266087,2.0,0.0,1,4,2,2,new_customers
CUST01002,80.0,5.0,6967.799238407733,0.0,0.0,2,4,4,3,loyal_customers
CUST01003,423.0,1.0,3214.266043243776,2.0,0.0,0,1,1,1,dormant_customers
CUST01004,241.0,2.0,3994.471204833959,2.0,0.5,3,2,1,2,high_intent_abandoner
CUST01005,110.0,5.0,10136.685414716283,0.0,0.0,2,3,4,4,loyal_customers
CUST01006,120.0,3.0,5095.2756959151975,3.0,0.0,0,3,2,2,discount_sensitive_customers
CUST01007,150.0,2.0,4184.161084398187,3.0,0.5,5,2,1,2,high_intent_abandoner
CUST01008,54.0,2.0,5482.143412867403,2.0,0.0,2,4,1,2,new_customers
CUST01009,162.0,5.0,6902.974648864093,1.0,0.0,1,2,4,3,at_risk_customers
CUST01010,12.0,4.0,8321.368977532225,0.0,0.0,5,5,3,4,loyal_customers
CUST01011,999.0,0.0,0.0,1.0,0.0,2,1,1,1,dormant_customers
CUST01012,57.0,4.0,7110.958407436922,0.0,0.0,2,4,3,3,loyal_customers
CUST01013,31.0,5.0,11643.960975603803,1.0,0.2,2,5,4,5,champions
CUST01014,51.0,8.0,11502.625563173353,2.0,0.125,0,4,5,5,high_value_unhappy
CUST01015,38.0,6.0,12799.33393830585,0.0,0.16666666666666666,3,4,5,5,champions
CUST01016,27.0,5.0,8517.343024147489,0.0,0.0,4,5,4,4,champions
CUST01017,21.0,10.0,14986.856630444085,1.0,0.1,0,5,5,5,champions
CUST01018,150.0,5.0,11405.397710813848,0.0,0.4,5,2,4,5,at_risk_customers
CUST01019,20.0,2.0,3276.994979802301,2.0,0.0,4,5,1,1,high_intent_abandoner
CUST01020,237.0,5.0,10763.52101340286,0.0,0.0,5,2,4,5,at_risk_customers
CUST01021,33.0,2.0,1532.4825018016754,1.0,0.0,4,5,1,1,high_intent_abandoner
CUST01022,99.0,2.0,4502.32821469045,0.0,0.0,2,3,1,2,discount_sensitive_customers
CUST01023,999.0,0.0,0.0,0.0,0.0,5,1,1,1,high_intent_abandoner
CUST01024,15.0,4.0,7308.826954620235,2.0,0.25,1,5,3,3,loyal_customers
CUST01025,999.0,0.0,0.0,0.0,0.0,4,1,1,1,high_intent_abandoner
CUST01026,78.0,5.0,7888.292003405646,2.0,0.0,5,4,4,4,high_value_unhappy
CUST01027,176.0,3.0,2961.432458550071,1.0,0.0,5,2,2,1,high_intent_abandoner
CUST01028,415.0,1.0,1508.5240223530448,1.0,0.0,4,1,1,1,high_intent_abandoner
CUST01029,127.0,4.0,7241.029756656025,2.0,0.0,2,3,3,3,loyal_customers
CUST01030,145.0,4.0,4986.300395842672,1.0,0.5,1,3,3,2,discount_sensitive_customers
CUST01031,21.0,7.0,12729.876404864786,1.0,0.14285714285714285,2,5,5,5,champions
CUST01032,136.0,8.0,15533.96615970461,0.0,0.125,4,3,5,5,loyal_customers
CUST01033,34.0,3.0,9218.951519237005,1.0,0.0,5,5,2,4,high_intent_abandoner
CUST01034,436.0,2.0,4771.503220663539,2.0,0.0,0,1,1,2,dormant_customers
CUST01035,209.0,2.0,2209.5102995129837,0.0,0.0,5,2,1,1,high_intent_abandoner
CUST01036,235.0,5.0,8822.923038237785,1.0,0.2,4,2,4,4,at_risk_customers
CUST01037,169.0,5.0,9061.557331696371,1.0,0.2,0,2,4,4,at_risk_customers
CUST01038,203.0,4.0,8510.614661434747,2.0,0.5,3,2,3,4,high_value_unhappy
CUST01039,52.0,4.0,8045.126413826003,1.0,0.0,1,4,3,4,loyal_customers
CUST01040,323.0,2.0,2049.9783923469454,2.0,0.0,5,1,1,1,high_intent_abandoner
CUST01041,142.0,4.0,11070.913209775163,0.0,0.25,3,3,3,5,loyal_customers
CUST01042,195.0,3.0,8695.825614919244,1.0,0.0,2,2,2,4,dormant_customers
CUST01043,34.0,3.0,5260.218483896914,2.0,0.6666666666666666,4,5,2,2,high_intent_abandoner
CUST01044,159.0,5.0,9813.020169934422,1.0,0.0,3,2,4,4,at_risk_customers
CUST01045,572.0,1.0,1094.2059694644074,1.0,0.0,1,1,1,1,dormant_customers
CUST01046,183.0,7.0,18521.515663482074,1.0,0.14285714285714285,0,2,5,5,at_risk_customers
CUST01047,33.0,4.0,7653.653408907789,0.0,0.25,0,5,3,4,loyal_customers
CUST01048,185.0,3.0,6230.627991950991,0.0,0.0,2,2,2,3,dormant_customers
CUST01049,369.0,2.0,4031.862301772521,0.0,0.0,2,1,1,2,dormant_customers
CUST01050,37.0,4.0,4699.485530477693,0.0,0.25,4,4,3,2,discount_sensitive_customers
CUST01051,132.0,3.0,5072.318312839105,0.0,0.0,3,3,2,2,high_intent_abandoner
CUST01052,166.0,5.0,10238.202493406026,1.0,0.0,4,2,4,4,at_risk_customers
CUST01053,135.0,3.0,6593.6287047217775,1.0,0.3333333333333333,0,3,2,3,discount_sensitive_customers
CUST01054,110.0,4.0,3285.535996579769,1.0,0.0,0,3,3,1,discount_sensitive_customers
CUST01055,179.0,6.0,12759.822805037005,1.0,0.16666666666666666,5,2,5,5,at_risk_customers
CUST01056,153.0,2.0,3105.8228769742027,0.0,0.5,3,2,1,1,high_intent_abandoner
CUST01057,523.0,1.0,2834.097183289072,3.0,1.0,4,1,1,1,high_intent_abandoner
CUST01058,10.0,3.0,1189.6790231108325,0.0,0.3333333333333333,2,5,2,1,new_customers
CUST01059,163.0,5.0,9692.314591772936,0.0,0.2,3,2,4,4,at_risk_customers
CUST01060,607.0,1.0,2556.285632284968,2.0,0.0,5,1,1,1,high_intent_abandoner
CUST01061,387.0,2.0,2953.6943162643042,0.0,0.5,2,1,1,1,dormant_customers
CUST01062,158.0,1.0,2214.494291915908,0.0,0.0,3,2,1,1,high_intent_abandoner
CUST01063,87.0,7.0,13327.303986395782,0.0,0.14285714285714285,2,3,5,5,loyal_customers
CUST01064,28.0,3.0,5302.601053206864,2.0,0.0,1,5,2,2,new_customers
CUST01065,1.0,3.0,5112.977525836304,0.0,0.0,0,5,2,2,new_customers
CUST01066,21.0,4.0,8226.603909909063,2.0,0.0,5,5,3,4,high_value_unhappy
CUST01067,144.0,4.0,10612.049343483828,1.0,0.0,3,3,3,5,loyal_customers
CUST01068,178.0,5.0,7133.229828176923,2.0,0.0,5,2,4,3,at_risk_customers
CUST01069,158.0,2.0,5273.29245806904,0.0,0.0,1,2,1,2,dormant_customers
CUST01070,203.0,4.0,5280.712496224523,5.0,0.0,3,2,3,2,discount_sensitive_customers
CUST01071,0.0,5.0,8135.283109385691,0.0,0.0,0,5,4,4,champions
CUST01072,39.0,3.0,5371.759049500937,3.0,0.0,5,4,2,2,high_intent_abandoner
CUST01073,52.0,2.0,3931.7292870464225,1.0,0.0,0,4,1,2,new_customers
CUST01074,8.0,2.0,6273.064263688491,3.0,0.0,2,5,1,3,new_customers
CUST01075,90.0,6.0,12066.845000597497,2.0,0.3333333333333333,5,3,5,5,high_value_unhappy
CUST01076,25.0,7.0,16058.609526958133,1.0,0.14285714285714285,0,5,5,5,champions
CUST01077,18.0,7.0,16809.554658698587,1.0,0.14285714285714285,5,5,5,5,champions
CUST01078,176.0,4.0,9311.606466999554,0.0,0.0,5,2,3,4,at_risk_customers
CUST01079,356.0,1.0,2490.601550609386,0.0,0.0,0,1,1,1,dormant_customers
CUST01080,121.0,8.0,19689.827419541532,0.0,0.0,0,3,5,5,loyal_customers
CUST01081,183.0,5.0,7044.298729314421,1.0,0.0,4,2,4,3,at_risk_customers
CUST01082,213.0,4.0,8045.370463159606,1.0,0.5,4,2,3,4,at_risk_customers
CUST01083,37.0,8.0,15668.286629956414,1.0,0.0,0,4,5,5,champions
CUST01084,231.0,4.0,7364.119945542542,1.0,0.25,5,2,3,3,at_risk_customers
CUST01085,344.0,1.0,1296.4304945376014,0.0,0.0,5,1,1,1,high_intent_abandoner
CUST01086,269.0,3.0,2265.2730062458104,1.0,0.0,4,1,2,1,high_intent_abandoner
CUST01087,301.0,3.0,5576.666504440058,0.0,0.0,3,1,2,3,high_intent_abandoner
CUST01088,214.0,2.0,2232.6908603674815,0.0,0.0,5,2,1,1,high_intent_abandoner
CUST01089,106.0,8.0,14336.261934453709,2.0,0.125,1,3,5,5,high_value_unhappy
CUST01090,310.0,5.0,7937.070954072464,1.0,0.4,1,1,4,4,at_risk_customers
CUST01091,80.0,1.0,287.3375462217249,0.0,0.0,4,4,1,1,high_intent_abandoner
CUST01092,44.0,5.0,9699.76518866107,0.0,0.0,1,4,4,4,champions
CUST01093,11.0,8.0,12299.665201597976,1.0,0.125,4,5,5,5,champions
CUST01094,58.0,7.0,9252.073506847128,1.0,0.2857142857142857,2,4,5,4,champions
CUST01095,296.0,5.0,9501.572002772107,2.0,0.2,5,1,4,4,high_value_unhappy
CUST01096,0.0,5.0,9558.047026879685,0.0,0.2,0,5,4,4,champions
CUST01097,36.0,4.0,4277.369319300044,0.0,0.25,1,4,3,2,discount_sensitive_customers
CUST01098,47.0,3.0,4853.145737720187,1.0,0.0,0,4,2,2,new_customers
CUST01099,7.0,10.0,21492.430225336713,1.0,0.2,1,5,5,5,champions
CUST01100,125.0,4.0,8076.022639910866,1.0,0.25,3,3,3,4,loyal_customers
CUST01101,31.0,4.0,10039.777376423126,0.0,0.0,3,5,3,4,loyal_customers
CUST01102,198.0,4.0,5156.5276228329685,1.0,0.25,4,2,3,2,discount_sensitive_customers
CUST01103,106.0,5.0,8074.245054209536,1.0,0.0,0,3,4,4,loyal_customers
CUST01104,308.0,3.0,6437.610624526998,1.0,0.3333333333333333,4,1,2,3,high_intent_abandoner
CUST01105,147.0,4.0,7359.059153503769,0.0,0.0,2,3,3,3,loyal_customers
CUST01106,10.0,8.0,17246.920908006057,3.0,0.125,4,5,5,5,high_value_unhappy
CUST01107,91.0,3.0,5771.331687443622,2.0,0.0,5,3,2,3,high_intent_abandoner
CUST01108,38.0,7.0,9252.38994374752,0.0,0.0,5,4,5,4,champions
CUST01109,164.0,2.0,3587.6000576382103,1.0,0.0,4,2,1,2,high_intent_abandoner
CUST01110,63.0,5.0,9181.948055972216,1.0,0.2,4,4,4,4,champions
CUST01111,7.0,3.0,5343.184300436005,0.0,0.3333333333333333,1,5,2,2,new_customers
CUST01112,187.0,4.0,7345.719779510072,0.0,0.0,1,2,3,3,at_risk_customers
CUST01113,4.0,5.0,10332.273993898863,2.0,0.0,2,5,4,5,high_value_unhappy
CUST01114,38.0,3.0,7602.514769323894,1.0,0.0,0,4,2,4,new_customers
CUST01115,88.0,2.0,1614.1696919337228,1.0,0.5,3,3,1,1,high_intent_abandoner
CUST01116,229.0,3.0,6287.272002745287,0.0,0.3333333333333333,0,2,2,3,dormant_customers
CUST01117,137.0,6.0,11542.83269851706,1.0,0.0,3,3,5,5,loyal_customers
CUST01118,40.0,4.0,8575.418531342237,0.0,0.0,1,4,3,4,loyal_customers
CUST01119,128.0,4.0,7931.488522195602,0.0,0.0,4,3,3,4,loyal_customers
CUST01120,36.0,4.0,5802.186011234224,1.0,0.0,5,4,3,3,loyal_customers
CUST01121,35.0,2.0,2121.9869733685405,2.0,0.0,2,5,1,1,new_customers
CUST01122,342.0,2.0,3575.994341570905,0.0,1.0,2,1,1,2,dormant_customers
CUST01123,30.0,5.0,5664.6873696856355,1.0,0.2,5,5,4,3,loyal_customers
CUST01124,532.0,2.0,5810.041337686663,1.0,0.0,2,1,1,3,dormant_customers
CUST01125,3.0,6.0,10038.165044295341,0.0,0.16666666666666666,0,5,5,4,champions
CUST01126,74.0,4.0,5636.149777105216,1.0,0.0,1,4,3,3,loyal_customers
CUST01127,227.0,4.0,5453.6187262425265,0.0,0.0,1,2,3,2,discount_sensitive_customers
CUST01128,38.0,3.0,4083.272507992746,0.0,0.0,4,4,2,2,high_intent_abandoner
CUST01129,140.0,1.0,3046.731128886474,2.0,0.0,5,3,1,1,high_intent_abandoner
CUST01130,106.0,8.0,9325.846843623285,0.0,0.0,5,3,5,4,loyal_customers
CUST01131,119.0,4.0,6850.315532666635,1.0,0.5,0,3,3,3,loyal_customers
CUST01132,7.0,4.0,8370.552807576816,1.0,0.25,4,5,3,4,loyal_customers
CUST01133,221.0,4.0,12157.682606531904,5.0,0.0,3,2,3,5,high_value_unhappy
CUST01134,8.0,4.0,8898.25583632402,1.0,0.5,1,5,3,4,loyal_customers
CUST01135,75.0,6.0,10519.882418008961,1.0,0.0,2,4,5,5,champions
CUST01136,170.0,4.0,6779.745954816595,0.0,0.0,5,2,3,3,at_risk_customers
CUST01137,35.0,9.0,20481.136148565594,0.0,0.1111111111111111,4,5,5,5,champions
CUST01138,62.0,5.0,11611.963876125903,1.0,0.0,3,4,4,5,champions
CUST01139,35.0,4.0,6330.059955451108,0.0,0.0,2,5,3,3,loyal_customers
CUST01140,187.0,2.0,2240.4534729342336,1.0,0.0,2,2,1,1,dormant_customers
CUST01141,16.0,4.0,8581.780701330355,0.0,0.5,4,5,3,4,loyal_customers
CUST01142,4.0,8.0,14058.77826665667,2.0,0.125,4,5,5,5,high_value_unhappy
CUST01143,224.0,1.0,3388.2690723672667,1.0,0.0,4,2,1,1,high_intent_abandoner
CUST01144,204.0,2.0,3950.3500482300487,3.0,0.0,1,2,1,2,dormant_customers
CUST01145,444.0,2.0,5010.095760988221,0.0,0.0,5,1,1,2,high_intent_abandoner
CUST01146,487.0,3.0,7150.237181145683,0.0,0.0,5,1,2,3,high_intent_abandoner
CUST01147,316.0,4.0,10087.13277098773,1.0,0.0,0,1,3,4,at_risk_customers
CUST01148,259.0,3.0,6543.984549504192,2.0,0.0,5,1,2,3,high_intent_abandoner
CUST01149,261.0,4.0,2892.5357700375607,0.0,0.0,4,1,3,1,discount_sensitive_customers
CUST01150,122.0,1.0,3321.236723095921,3.0,0.0,5,3,1,1,high_intent_abandoner
CUST01151,49.0,5.0,4150.640417223985,0.0,0.0,1,4,4,2,discount_sensitive_customers
CUST01152,25.0,7.0,10340.081241576403,0.0,0.0,0,5,5,5,champions
CUST01153,7.0,7.0,11358.822461067954,0.0,0.0,3,5,5,5,champions
CUST01154,311.0,4.0,7537.116299536892,0.0,0.0,0,1,3,3,at_risk_customers
CUST01155,171.0,2.0,3185.3958694731546,0.0,0.0,1,2,1,1,dormant_customers
CUST01156,127.0,3.0,2373.131314071854,0.0,0.0,1,3,2,1,discount_sensitive_customers
CUST01157,32.0,4.0,6539.124716649854,1.0,0.0,5,5,3,3,loyal_customers
CUST01158,217.0,2.0,5655.965052389146,2.0,0.0,0,2,1,3,dormant_customers
CUST01159,25.0,5.0,9342.016102097467,0.0,0.2,0,5,4,4,champions
CUST01160,22.0,8.0,13511.594913006656,0.0,0.25,5,5,5,5,champions
CUST01161,236.0,3.0,5431.24926878191,1.0,0.3333333333333333,1,2,2,2,dormant_customers
CUST01162,11.0,4.0,7623.44395587196,1.0,0.0,1,5,3,4,loyal_customers
CUST01163,142.0,4.0,6658.386979647857,0.0,0.0,3,3,3,3,loyal_customers
CUST01164,253.0,2.0,4086.6667005182744,0.0,0.0,1,2,1,2,dormant_customers
CUST01165,6.0,7.0,11361.053260848548,1.0,0.14285714285714285,1,5,5,5,champions
CUST01166,366.0,3.0,1567.3876024828005,0.0,0.3333333333333333,2,1,2,1,dormant_customers
CUST01167,109.0,4.0,7176.843553580022,1.0,0.25,2,3,3,3,loyal_customers
CUST01168,46.0,5.0,9411.838301811611,1.0,0.2,2,4,4,4,champions
CUST01169,111.0,2.0,1515.3358338986486,2.0,0.5,4,3,1,1,high_intent_abandoner
CUST01170,216.0,4.0,4679.926674042486,0.0,0.0,5,2,3,2,discount_sensitive_customers
CUST01171,55.0,3.0,4545.175065217732,1.0,0.3333333333333333,4,4,2,2,high_intent_abandoner
CUST01172,609.0,1.0,3024.260357592764,1.0,0.0,1,1,1,1,dormant_customers
CUST01173,345.0,4.0,5924.470015327509,0.0,0.0,2,1,3,3,at_risk_customers
CUST01174,8.0,3.0,4897.660729408615,2.0,0.0,5,5,2,2,high_intent_abandoner
CUST01175,175.0,2.0,5098.255333564809,1.0,0.0,3,2,1,2,high_intent_abandoner
CUST01176,999.0,0.0,0.0,1.0,0.0,3,1,1,1,high_intent_abandoner
CUST01177,160.0,2.0,4099.489164166149,0.0,0.0,3,2,1,2,high_intent_abandoner
CUST01178,47.0,7.0,12105.754019058779,3.0,0.14285714285714285,1,4,5,5,high_value_unhappy
CUST01179,268.0,1.0,1266.4392997666325,0.0,1.0,5,1,1,1,high_intent_abandoner
CUST01180,27.0,6.0,12591.993964814605,1.0,0.16666666666666666,2,5,5,5,champions
CUST01181,188.0,3.0,6392.277434969287,2.0,0.3333333333333333,1,2,2,3,dormant_customers
CUST01182,203.0,3.0,5286.56308624833,2.0,0.0,1,2,2,2,dormant_customers
CUST01183,496.0,1.0,1843.1082012609895,0.0,0.0,3,1,1,1,high_intent_abandoner
CUST01184,237.0,3.0,6833.764681050032,1.0,0.0,2,2,2,3,dormant_customers
CUST01185,76.0,9.0,12634.60814135058,0.0,0.2222222222222222,4,4,5,5,champions
CUST01186,23.0,3.0,7952.748639937129,1.0,0.0,0,5,2,4,new_customers
CUST01187,320.0,3.0,1972.2703465600837,0.0,0.3333333333333333,1,1,2,1,dormant_customers
CUST01188,21.0,5.0,11317.649596512261,1.0,0.2,2,5,4,5,champions
CUST01189,34.0,1.0,2685.427361003514,2.0,0.0,0,5,1,1,new_customers
CUST01190,1.0,6.0,8481.463970903904,0.0,0.0,0,5,5,4,champions
CUST01191,625.0,1.0,3331.9247803635494,0.0,0.0,4,1,1,1,high_intent_abandoner
CUST01192,61.0,9.0,14563.648713002289,0.0,0.2222222222222222,4,4,5,5,champions
CUST01193,66.0,2.0,1429.892617005628,1.0,0.0,1,4,1,1,new_customers
CUST01194,182.0,5.0,9046.40884125397,2.0,0.2,1,2,4,4,high_value_unhappy
CUST01195,12.0,2.0,5066.78773397081,1.0,0.0,2,5,1,2,new_customers
CUST01196,120.0,3.0,8178.25482120466,0.0,0.0,4,3,2,4,high_intent_abandoner
